Date,Open,High,Low,Close,Adj Close,Volume,,
11/03/2003,2499.5,2523.73999,2466.629883,2493.419922,2493.419922,0,,
12/03/2003,2507.340088,2518.290039,2401.149902,2403.040039,2403.040039,0,,
13/03/2003,2453.050049,2554.709961,2431.449951,2554.709961,2554.709961,0,,
14/03/2003,2598.550049,2740.01001,2595.300049,2740.01001,2740.01001,0,,
17/03/2003,2632.840088,2864.209961,2623.050049,2831.72998,2831.72998,0,,
18/03/2003,2847.870117,2902.01001,2762.370117,2794.889893,2794.889893,0,,
19/03/2003,2807.949951,2889.439941,2770.800049,2837.679932,2837.679932,0,,
20/03/2003,2814.850098,2858.310059,2765.929932,2794.830078,2794.830078,0,,
21/03/2003,2821.409912,2909.959961,2820.909912,2890.679932,2890.679932,0,,
24/03/2003,2841.629883,2842.5,2723.969971,2726.850098,2726.850098,0,,
25/03/2003,2707.459961,2803.149902,2644.219971,2795.790039,2795.790039,0,,
26/03/2003,2791.949951,2842.620117,2766.909912,2787.560059,2787.560059,0,,
27/03/2003,2756.290039,2760.820068,2701.199951,2722.840088,2722.840088,0,,
28/03/2003,2735.909912,2744.949951,2678.909912,2733,2733,0,,
31/03/2003,2666.77002,2666.77002,2596.830078,2618.459961,2618.459961,0,,
01/04/2003,2627.719971,2668.070068,2599.280029,2635.040039,2635.040039,0,,
02/04/2003,2683.22998,2751.830078,2682.23999,2743.879883,2743.879883,0,,
03/04/2003,2759.23999,2829.709961,2745.780029,2788.689941,2788.689941,0,,
04/04/2003,2798.810059,2863.330078,2763.47998,2837.959961,2837.959961,0,,
07/04/2003,2920.889893,2989.350098,2910.600098,2935.679932,2935.679932,0,,
08/04/2003,2905.889893,2938.199951,2885.590088,2893.51001,2893.51001,0,,
09/04/2003,2863.560059,2938.320068,2836.699951,2888.030029,2888.030029,0,,
10/04/2003,2847.429932,2861.25,2802.959961,2808.580078,2808.580078,0,,
11/04/2003,2823.689941,2893.409912,2819.290039,2838.139893,2838.139893,0,,
14/04/2003,2836.340088,2883.469971,2808.090088,2874.97998,2874.97998,0,,
15/04/2003,2914.870117,2958.090088,2895.02002,2921.52002,2921.52002,0,,
16/04/2003,2972.110107,2991.060059,2884.350098,2895.159912,2895.159912,0,,
17/04/2003,2865.340088,2913.280029,2851.75,2898.610107,2898.610107,0,,
18/04/2003,null,null,null,null,null,null,,
21/04/2003,null,null,null,null,null,null,,
22/04/2003,2916.169922,2922.419922,2861.629883,2914.600098,2914.600098,0,,
23/04/2003,2971.070068,3000.909912,2945.060059,2962.669922,2962.669922,0,,
24/04/2003,2936.290039,2985.919922,2898.379883,2903.040039,2903.040039,0,,
25/04/2003,2904.689941,2927.669922,2861.860107,2866.73999,2866.73999,0,,
28/04/2003,2858.830078,2956.070068,2853.22998,2949.570068,2949.570068,0,,
29/04/2003,2980.860107,3015.419922,2940.800049,2940.800049,2940.800049,0,,
30/04/2003,2946.26001,2986.27002,2930.090088,2953.669922,2953.669922,0,,
01/05/2003,null,null,null,null,null,null,,
02/05/2003,2945.409912,2963.120117,2904.699951,2963.120117,2963.120117,0,,
05/05/2003,2992.51001,3035.600098,2991.330078,2996.219971,2996.219971,0,,
06/05/2003,2998.360107,3057.560059,2980.810059,3057.560059,3057.560059,0,,
07/05/2003,3053.820068,3070.620117,3015.600098,3023.959961,3023.959961,0,,
08/05/2003,3017.97998,3035.590088,2929.070068,2939.169922,2939.169922,0,,
09/05/2003,2942.73999,2967.889893,2902.320068,2967.889893,2967.889893,0,,
12/05/2003,2992.659912,3003.620117,2922.139893,2962.629883,2962.629883,0,,
13/05/2003,2970.679932,2980.780029,2938.399902,2963.629883,2963.629883,0,,
14/05/2003,2958.139893,3016.560059,2952.659912,2961.830078,2961.830078,0,,
15/05/2003,2964.889893,3006.580078,2942.669922,2995.97998,2995.97998,0,,
16/05/2003,2997.590088,3036.27002,2966.570068,2994.870117,2994.870117,0,,
19/05/2003,2932.97998,2932.97998,2861.080078,2867.290039,2867.290039,0,,
20/05/2003,2866.25,2890.139893,2829.879883,2877.26001,2877.26001,0,,
21/05/2003,2876.449951,2881.439941,2814.340088,2881.199951,2881.199951,0,,
22/05/2003,2886.050049,2905.949951,2876.820068,2903.27002,2903.27002,0,,
23/05/2003,2930.639893,2930.98999,2861.77002,2897.159912,2897.159912,0,,
26/05/2003,2883.790039,2926.050049,2881.070068,2885.52002,2885.52002,0,,
27/05/2003,2880.100098,2903.719971,2826.810059,2891.469971,2891.469971,0,,
28/05/2003,2931.01001,2956.02002,2907.300049,2949.610107,2949.610107,0,,
29/05/2003,2934.780029,2985.850098,2929.389893,2969.179932,2969.179932,0,,
30/05/2003,2939.330078,3012.919922,2934.860107,2991.75,2991.75,0,,
02/06/2003,3018.659912,3048.320068,2990.320068,3048.320068,3048.320068,0,,
03/06/2003,3017,3039.409912,3002.98999,3039.409912,3039.409912,0,,
04/06/2003,3049.040039,3079.909912,3026.149902,3063.850098,3063.850098,0,,
05/06/2003,3075.77002,3085.820068,3010.679932,3034.070068,3034.070068,0,,
06/06/2003,3039.780029,3112.780029,3039.780029,3093.209961,3093.209961,0,,
09/06/2003,3074.98999,3088.040039,3044,3055.22998,3055.22998,0,,
10/06/2003,3047.02002,3090.100098,3042.969971,3083.850098,3083.850098,0,,
11/06/2003,3103.040039,3130.850098,3088.969971,3121.899902,3121.899902,0,,
12/06/2003,3137.060059,3170.72998,3135.570068,3152.159912,3152.159912,0,,
13/06/2003,3143.98999,3160.110107,3098.699951,3108.939941,3108.939941,0,,
16/06/2003,3095.959961,3177.429932,3077.139893,3174.48999,3174.48999,0,,
17/06/2003,3213.030029,3224.320068,3179.370117,3200.75,3200.75,0,,
18/06/2003,3199.120117,3228.600098,3178.649902,3213.929932,3213.929932,0,,
19/06/2003,3219.399902,3220.870117,3156.550049,3164.909912,3164.909912,0,,
20/06/2003,3125.939941,3198.679932,3125.939941,3190.110107,3190.110107,0,,
23/06/2003,3164.340088,3176.139893,3112.969971,3119.23999,3119.23999,0,,
24/06/2003,3122.090088,3129.879883,3089.27002,3103.340088,3103.340088,0,,
25/06/2003,3115.22998,3131.649902,3083.459961,3108.699951,3108.699951,0,,
26/06/2003,3071.189941,3129.370117,3071.189941,3103.459961,3103.459961,0,,
27/06/2003,3122.070068,3128.439941,3089.060059,3109.02002,3109.02002,0,,
30/06/2003,3094.820068,3137.189941,3084.100098,3084.100098,3084.100098,0,,
01/07/2003,3085.590088,3098.129883,3008.719971,3013,3013,0,,
02/07/2003,3056.899902,3087.75,3049.360107,3079.070068,3079.070068,0,,
03/07/2003,3093.100098,3105.76001,3054.629883,3092.090088,3092.090088,0,,
04/07/2003,3077.75,3091.23999,3072.399902,3072.399902,3072.399902,0,,
07/07/2003,3097.919922,3182.189941,3097.379883,3182.189941,3182.189941,0,,
08/07/2003,3169.350098,3203.350098,3148,3177.969971,3177.969971,0,,
09/07/2003,3177.199951,3190.52002,3131.850098,3139.929932,3139.929932,0,,
10/07/2003,3121.310059,3135.350098,3091.179932,3098.280029,3098.280029,0,,
11/07/2003,3080.469971,3140,3076.350098,3138.27002,3138.27002,0,,
14/07/2003,3153.439941,3202.149902,3141.850098,3190.22998,3190.22998,0,,
15/07/2003,3175.889893,3206.030029,3169.370117,3179.330078,3179.330078,0,,
16/07/2003,3186.850098,3199.399902,3144.320068,3150.719971,3150.719971,0,,
17/07/2003,3139.379883,3144.959961,3102.379883,3129.370117,3129.370117,0,,
18/07/2003,3128.870117,3156.820068,3119.080078,3129.209961,3129.209961,0,,
21/07/2003,3157.76001,3157.76001,3072.320068,3081.060059,3081.060059,0,,
22/07/2003,3088.310059,3093.790039,3060.5,3092.620117,3092.620117,0,,
23/07/2003,3100.439941,3114.399902,3080.040039,3089.409912,3089.409912,0,,
24/07/2003,3069.360107,3158.040039,3069.209961,3156.860107,3156.860107,0,,
25/07/2003,3118.060059,3136.340088,3097.199951,3109.320068,3109.320068,0,,
28/07/2003,3142.300049,3180.899902,3138.51001,3164.929932,3164.929932,0,,
29/07/2003,3155.530029,3188.699951,3128.639893,3142.389893,3142.389893,0,,
30/07/2003,3132.719971,3183.030029,3131.850098,3172.51001,3172.51001,0,,
31/07/2003,3189.280029,3220.550049,3155.469971,3210.27002,3210.27002,0,,
01/08/2003,3200.810059,3219.149902,3158.600098,3169.629883,3169.629883,0,,
04/08/2003,3164.01001,3206.179932,3126.189941,3142,3142,0,,
05/08/2003,3167.850098,3203.419922,3150.879883,3187.610107,3187.610107,0,,
06/08/2003,3154.060059,3158.5,3119.629883,3126.149902,3126.149902,0,,
07/08/2003,3156.610107,3156.610107,3105.370117,3130.560059,3130.560059,0,,
08/08/2003,3145.870117,3189.679932,3133.600098,3165.48999,3165.48999,0,,
11/08/2003,3184.370117,3200.350098,3168.929932,3188.320068,3188.320068,0,,
12/08/2003,3201.889893,3223.409912,3190.879883,3208.22998,3208.22998,0,,
13/08/2003,3232.290039,3237.179932,3198.530029,3208.060059,3208.060059,0,,
14/08/2003,3217.879883,3261.699951,3197.030029,3261.699951,3261.699951,0,,
15/08/2003,3266.23999,3298.820068,3262.5,3279.209961,3279.209961,0,,
18/08/2003,3301.25,3301.25,3261.439941,3301.080078,3301.080078,0,,
19/08/2003,3315.669922,3323.889893,3291.25,3310.699951,3310.699951,0,,
20/08/2003,3304.47998,3304.47998,3264.27002,3280.340088,3280.340088,0,,
21/08/2003,3294.629883,3330.810059,3294.629883,3306.419922,3306.419922,0,,
22/08/2003,3297.52002,3347.550049,3297.52002,3328.98999,3328.98999,0,,
25/08/2003,3310.310059,3311.72998,3284.27002,3291.360107,3291.360107,0,,
26/08/2003,3303.01001,3317.050049,3249.879883,3256.689941,3256.689941,0,,
27/08/2003,3279.530029,3284.699951,3261.830078,3280.02002,3280.02002,0,,
28/08/2003,3290.110107,3336.01001,3280.159912,3322.949951,3322.949951,0,,
29/08/2003,3336.98999,3353.939941,3311.100098,3311.419922,3311.419922,0,,
01/09/2003,3335.540039,3373.209961,3335.540039,3358.52002,3358.52002,0,,
02/09/2003,3368.580078,3376.77002,3342.27002,3363.929932,3363.929932,0,,
03/09/2003,3399.189941,3435.790039,3393.669922,3422.780029,3422.780029,0,,
04/09/2003,3420.570068,3432.800049,3394.449951,3410.689941,3410.689941,0,,
05/09/2003,3408.929932,3422.22998,3370.98999,3392.75,3392.75,0,,
08/09/2003,3385.659912,3417.689941,3381.850098,3409.719971,3409.719971,0,,
09/09/2003,3430.929932,3431.370117,3364.050049,3375.26001,3375.26001,0,,
10/09/2003,3364.070068,3364.879883,3324.399902,3328.709961,3328.709961,0,,
11/09/2003,3309.439941,3359.639893,3305.77002,3348.25,3348.25,0,,
12/09/2003,3364.949951,3375.639893,3301.540039,3322.560059,3322.560059,0,,
15/09/2003,3336.590088,3361.189941,3332.939941,3338.360107,3338.360107,0,,
16/09/2003,3344.090088,3386.649902,3333.540039,3386.409912,3386.409912,0,,
17/09/2003,3408.709961,3423.090088,3393.47998,3393.929932,3393.929932,0,,
18/09/2003,3394.72998,3415.070068,3376.919922,3415.01001,3415.01001,0,,
19/09/2003,3422.850098,3424.26001,3367.139893,3373.639893,3373.639893,0,,
22/09/2003,3334.620117,3336.649902,3269.530029,3282.949951,3282.949951,0,,
23/09/2003,3290.620117,3298.75,3241.320068,3266.040039,3266.040039,0,,
24/09/2003,3284.810059,3300.01001,3262.209961,3263.780029,3263.780029,0,,
25/09/2003,3220.899902,3243.689941,3209.879883,3230.540039,3230.540039,0,,
26/09/2003,3209.77002,3231.199951,3177.959961,3216.76001,3216.76001,0,,
29/09/2003,3215.659912,3243.199951,3175.030029,3188.709961,3188.709961,0,,
30/09/2003,3191.929932,3208.649902,3110.929932,3134.98999,3134.98999,0,,
01/10/2003,3137.100098,3191.01001,3122.360107,3191.01001,3191.01001,0,,
02/10/2003,3219.610107,3228.409912,3182.429932,3192.939941,3192.939941,0,,
03/10/2003,3202.090088,3299.879883,3197.570068,3296.360107,3296.360107,0,,
06/10/2003,3291.850098,3297.169922,3271.370117,3281.360107,3281.360107,0,,
07/10/2003,3290.350098,3290.959961,3229.340088,3254.75,3254.75,0,,
08/10/2003,3244.659912,3292.830078,3233.73999,3248.610107,3248.610107,0,,
09/10/2003,3266.820068,3324.98999,3245.080078,3324.98999,3324.98999,0,,
10/10/2003,3329.790039,3345.360107,3294.389893,3306.120117,3306.120117,0,,
13/10/2003,3313.919922,3367.550049,3313.919922,3360.340088,3360.340088,0,,
14/10/2003,3380.139893,3380.139893,3336.26001,3344.899902,3344.899902,0,,
15/10/2003,3369.75,3403.76001,3360.800049,3374.97998,3374.97998,0,,
16/10/2003,3361.820068,3393.629883,3347.22998,3357.48999,3357.48999,0,,
17/10/2003,3379.439941,3395.159912,3344.929932,3353.719971,3353.719971,0,,
20/10/2003,3339.290039,3374.870117,3334.399902,3358.800049,3358.800049,0,,
21/10/2003,3388.320068,3395.790039,3352.070068,3363.300049,3363.300049,0,,
22/10/2003,3358.659912,3370.810059,3297,3302.699951,3302.699951,0,,
23/10/2003,3255.27002,3283.360107,3239.050049,3264.290039,3264.290039,0,,
24/10/2003,3264.780029,3277.310059,3249.469971,3266.27002,3266.27002,0,,
27/10/2003,3283.820068,3321.379883,3279.219971,3306.590088,3306.590088,0,,
28/10/2003,3316.810059,3353.959961,3316.810059,3352.149902,3352.149902,0,,
29/10/2003,3387.060059,3389.209961,3349.830078,3366.949951,3366.949951,0,,
30/10/2003,3365.139893,3417.639893,3346.850098,3387.360107,3387.360107,0,,
31/10/2003,3378.389893,3378.389893,3352.820068,3373.199951,3373.199951,0,,
03/11/2003,3381.97998,3442.25,3377.22998,3439.070068,3439.070068,0,,
04/11/2003,3432.820068,3448.610107,3407.169922,3424.810059,3424.810059,0,,
05/11/2003,3404.550049,3421.409912,3384.820068,3393.25,3393.25,0,,
06/11/2003,3403.860107,3436.070068,3372.179932,3412.179932,3412.179932,0,,
07/11/2003,3434.620117,3472.830078,3434.290039,3453.129883,3453.129883,0,,
10/11/2003,3426.310059,3458.469971,3420.939941,3425.189941,3425.189941,0,,
11/11/2003,3402.25,3411.699951,3388.120117,3406.050049,3406.050049,0,,
12/11/2003,3400.850098,3421.879883,3391.189941,3411.050049,3411.050049,0,,
13/11/2003,3444.26001,3449.800049,3401.580078,3412.550049,3412.550049,0,,
14/11/2003,3403.649902,3461.350098,3403.649902,3448.600098,3448.600098,0,,
17/11/2003,3396.030029,3406.530029,3355.860107,3359.300049,3359.300049,0,,
18/11/2003,3386.629883,3386.629883,3343.060059,3352.919922,3352.919922,0,,
19/11/2003,3311.73999,3350.110107,3298.26001,3343.379883,3343.379883,0,,
20/11/2003,3369.469971,3369.469971,3287.929932,3324.389893,3324.389893,0,,
21/11/2003,3318.439941,3366.120117,3317.659912,3366.120117,3366.120117,0,,
24/11/2003,3372.350098,3419.179932,3369.580078,3412.050049,3412.050049,0,,
25/11/2003,3418.169922,3437.199951,3414.159912,3418.149902,3418.149902,0,,
26/11/2003,3421.199951,3450.149902,3409.560059,3415.189941,3415.189941,0,,
27/11/2003,3425.149902,3437.820068,3416.659912,3431.659912,3431.659912,0,,
28/11/2003,3429.97998,3442.76001,3396.590088,3424.790039,3424.790039,0,,
01/12/2003,3450.659912,3490.75,3440.719971,3490.26001,3490.26001,0,,
02/12/2003,3491.439941,3506.969971,3462.449951,3471.860107,3471.860107,0,,
03/12/2003,3467.330078,3511.280029,3466.080078,3501.929932,3501.929932,0,,
04/12/2003,3490.26001,3505.280029,3477.310059,3496.550049,3496.550049,0,,
05/12/2003,3481.209961,3491.800049,3442.370117,3457.139893,3457.139893,0,,
08/12/2003,3432.780029,3439.570068,3417.560059,3434.909912,3434.909912,0,,
09/12/2003,3459.830078,3478.570068,3451.179932,3456.120117,3456.120117,0,,
10/12/2003,3449.060059,3456.169922,3419.77002,3438.850098,3438.850098,0,,
11/12/2003,3449.97998,3469.110107,3441.01001,3467.899902,3467.899902,0,,
12/12/2003,3482.280029,3500.530029,3456.02002,3470.600098,3470.600098,0,,
15/12/2003,3521.639893,3522.449951,3487.129883,3490.419922,3490.419922,0,,
16/12/2003,3468.209961,3499.469971,3462.310059,3486.600098,3486.600098,0,,
17/12/2003,3494.22998,3494.370117,3461.830078,3479.870117,3479.870117,0,,
18/12/2003,3465.48999,3508.540039,3465.48999,3503.209961,3503.209961,0,,
19/12/2003,3517.709961,3525.800049,3488.530029,3502.040039,3502.040039,0,,
22/12/2003,3476,3516.540039,3476,3496.060059,3496.060059,0,,
23/12/2003,3508.649902,3514.800049,3490.48999,3500.090088,3500.090088,0,,
24/12/2003,3495.889893,3512.320068,3495.070068,3510.300049,3510.300049,0,,
25/12/2003,null,null,null,null,null,null,,
26/12/2003,null,null,null,null,null,null,,
29/12/2003,3508.389893,3521.969971,3508.389893,3520.790039,3520.790039,0,,
30/12/2003,3539.570068,3550.669922,3524.580078,3529.179932,3529.179932,0,,
31/12/2003,3498.76001,3566.76001,3498.76001,3557.899902,3557.899902,0,,
01/01/2004,null,null,null,null,null,null,,
02/01/2004,3563.389893,3597.02002,3554.570068,3596.800049,3596.800049,0,,
05/01/2004,3591.719971,3609.600098,3579.310059,3608.290039,3608.290039,0,,
06/01/2004,3612.870117,3612.870117,3583.800049,3595.820068,3595.820068,0,,
07/01/2004,3608.669922,3609.350098,3557.51001,3563.51001,3563.51001,0,,
08/01/2004,3584.25,3615.830078,3583.810059,3592.72998,3592.72998,0,,
09/01/2004,3610.02002,3614.459961,3548.179932,3574.800049,3574.800049,0,,
12/01/2004,3564.840088,3571.360107,3548.219971,3560.100098,3560.100098,0,,
13/01/2004,3579.860107,3609.639893,3570.419922,3576.179932,3576.179932,0,,
14/01/2004,3577.040039,3617.52002,3567.48999,3612.550049,3612.550049,0,,
15/01/2004,3604.110107,3635.570068,3593.290039,3626.969971,3626.969971,0,,
16/01/2004,3639.689941,3681.790039,3639.689941,3671.800049,3671.800049,0,,
19/01/2004,3677.72998,3699.469971,3672.459961,3689.969971,3689.969971,0,,
20/01/2004,3687.280029,3694,3657.149902,3660.189941,3660.189941,0,,
21/01/2004,3654.830078,3676.379883,3650.860107,3676.379883,3676.379883,0,,
22/01/2004,3703.22998,3713.830078,3689.389893,3695.600098,3695.600098,0,,
23/01/2004,3700.530029,3707.810059,3684.98999,3693.360107,3693.360107,0,,
26/01/2004,3693.290039,3693.290039,3670.070068,3675.719971,3675.719971,0,,
27/01/2004,3711.439941,3724.290039,3695.75,3697.419922,3697.419922,0,,
28/01/2004,3675.600098,3714.449951,3675.300049,3706.790039,3706.790039,0,,
29/01/2004,3674.899902,3684.780029,3656.189941,3662.300049,3662.300049,0,,
30/01/2004,3684.689941,3688.340088,3638.439941,3638.439941,3638.439941,0,,
02/02/2004,3660.290039,3676.639893,3651.840088,3665.02002,3665.02002,0,,
03/02/2004,3667.77002,3672.590088,3623.290039,3638.209961,3638.209961,0,,
04/02/2004,3615.639893,3625.379883,3602.939941,3607.570068,3607.570068,0,,
05/02/2004,3596.219971,3638.570068,3594.709961,3610.310059,3610.310059,0,,
06/02/2004,3613.340088,3631.639893,3596.610107,3624.719971,3624.719971,0,,
09/02/2004,3637.290039,3679.669922,3637.290039,3663.72998,3663.72998,0,,
10/02/2004,3660.360107,3669.73999,3643.25,3668.449951,3668.449951,0,,
11/02/2004,3672.590088,3687.199951,3664.120117,3677.850098,3677.850098,0,,
12/02/2004,3689.639893,3698.669922,3665.409912,3681.560059,3681.560059,0,,
13/02/2004,3674.429932,3686.060059,3644.320068,3649.340088,3649.340088,0,,
16/02/2004,3655.72998,3678.070068,3649.76001,3678.070068,3678.070068,0,,
17/02/2004,3681.860107,3710.820068,3681.860107,3703.820068,3703.820068,0,,
18/02/2004,3714.090088,3717.330078,3699.280029,3709.02002,3709.02002,0,,
19/02/2004,3718.780029,3761.330078,3715.97998,3759.320068,3759.320068,0,,
20/02/2004,3749.679932,3765.659912,3720.98999,3733.280029,3733.280029,0,,
23/02/2004,3741.47998,3757.139893,3727.860107,3731.149902,3731.149902,0,,
24/02/2004,3729.76001,3734.5,3666.879883,3683.439941,3683.439941,0,,
25/02/2004,3692.179932,3710.419922,3674.169922,3702.629883,3702.629883,0,,
26/02/2004,3722.179932,3725.080078,3700.919922,3714.48999,3714.48999,0,,
27/02/2004,3736.340088,3760.060059,3725.439941,3725.439941,3725.439941,0,,
01/03/2004,3735.300049,3755.719971,3733.449951,3748.870117,3748.870117,0,,
02/03/2004,3767.830078,3785.360107,3758.98999,3785.360107,3785.360107,0,,
03/03/2004,3773.830078,3782.169922,3742.52002,3758.51001,3758.51001,0,,
04/03/2004,3772.129883,3778.459961,3754.72998,3776.939941,3776.939941,0,,
05/03/2004,3776.629883,3789.330078,3729.97998,3761.110107,3761.110107,0,,
08/03/2004,3772.75,3785.580078,3769.52002,3781.379883,3781.379883,0,,
09/03/2004,3759.189941,3767.129883,3728.699951,3737.030029,3737.030029,0,,
10/03/2004,3717.929932,3761.25,3713.659912,3758.090088,3758.090088,0,,
11/03/2004,3712.169922,3712.169922,3618.02002,3646.429932,3646.429932,0,,
12/03/2004,3597.949951,3667.639893,3569.72998,3661.780029,3661.780029,0,,
15/03/2004,3652.100098,3663.219971,3565.810059,3573.840088,3573.840088,0,,
16/03/2004,3572.389893,3600.77002,3543.110107,3588.040039,3588.040039,0,,
17/03/2004,3602.929932,3660.040039,3597.389893,3656.040039,3656.040039,0,,
18/03/2004,3648.570068,3653.570068,3585.070068,3589.97998,3589.97998,0,,
19/03/2004,3623.899902,3625.449951,3592.820068,3613.280029,3613.280029,0,,
22/03/2004,3580.429932,3581.699951,3512.679932,3539.219971,3539.219971,0,,
23/03/2004,3531.600098,3568.030029,3525.120117,3539.909912,3539.909912,0,,
24/03/2004,3538.320068,3562.659912,3489.530029,3518.449951,3518.449951,0,,
25/03/2004,3542.169922,3579.340088,3537.429932,3570.399902,3570.399902,0,,
26/03/2004,3602.659912,3606.860107,3577.5,3592.389893,3592.389893,0,,
29/03/2004,3594.419922,3640.610107,3584.600098,3634.179932,3634.179932,0,,
30/03/2004,3628.909912,3633.590088,3602.590088,3620.100098,3620.100098,0,,
31/03/2004,3632.120117,3659.949951,3617.72998,3625.22998,3625.22998,0,,
01/04/2004,3647.959961,3673.060059,3624.189941,3669.97998,3669.97998,0,,
02/04/2004,3674.899902,3751.929932,3669.310059,3739.909912,3739.909912,0,,
05/04/2004,3753.189941,3794.199951,3747.5,3781.199951,3781.199951,0,,
06/04/2004,3766.669922,3785.629883,3742.76001,3746.110107,3746.110107,0,,
07/04/2004,3752.780029,3769.22998,3727.22998,3734.560059,3734.560059,0,,
08/04/2004,3756.629883,3765.949951,3731.790039,3740.110107,3740.110107,0,,
09/04/2004,null,null,null,null,null,null,,
12/04/2004,null,null,null,null,null,null,,
13/04/2004,3765.800049,3794.25,3764.550049,3774.689941,3774.689941,0,,
14/04/2004,3745.73999,3751.01001,3696.810059,3731.429932,3731.429932,0,,
15/04/2004,3719.459961,3747.469971,3713.840088,3722.76001,3722.76001,0,,
16/04/2004,3721.850098,3754.550049,3721.850098,3751.590088,3751.590088,0,,
19/04/2004,3741.949951,3754.959961,3721.97998,3743.429932,3743.429932,0,,
20/04/2004,3767.399902,3789.25,3765.320068,3773.429932,3773.429932,0,,
21/04/2004,3733.689941,3758.51001,3729.889893,3743.149902,3743.149902,0,,
22/04/2004,3761.840088,3785.949951,3737.110107,3785.550049,3785.550049,0,,
23/04/2004,3808.919922,3829.219971,3808.919922,3811.429932,3811.429932,0,,
26/04/2004,3790.139893,3831.540039,3785.02002,3785.550049,3785.550049,0,,
27/04/2004,3787.310059,3801.47998,3777.540039,3782.090088,3782.090088,0,,
28/04/2004,3779.149902,3781.439941,3722.590088,3722.590088,3722.590088,0,,
29/04/2004,3717.419922,3723.659912,3667.25,3689.389893,3689.389893,0,,
30/04/2004,3680.649902,3696.300049,3661.909912,3674.280029,3674.280029,0,,
03/05/2004,3652.300049,3709.560059,3651.949951,3705.47998,3705.47998,0,,
04/05/2004,3702.47998,3712.52002,3673.23999,3700.790039,3700.790039,0,,
05/05/2004,3684.629883,3734.689941,3681.590088,3729.379883,3729.379883,0,,
06/05/2004,3700.060059,3719.850098,3655.139893,3655.139893,3655.139893,0,,
07/05/2004,3655.370117,3666.100098,3623.600098,3653.179932,3653.179932,0,,
10/05/2004,3593.300049,3598.25,3553.350098,3553.350098,3553.350098,0,,
11/05/2004,3570.350098,3608.050049,3570.350098,3606.409912,3606.409912,0,,
12/05/2004,3613.439941,3613.530029,3563.850098,3564.340088,3564.340088,0,,
13/05/2004,3591.149902,3614.23999,3578.540039,3614.23999,3614.23999,0,,
14/05/2004,3603.97998,3621.47998,3575.360107,3603.26001,3603.26001,0,,
17/05/2004,3553.070068,3557.679932,3520.610107,3553.02002,3553.02002,0,,
18/05/2004,3570.679932,3572.929932,3542.719971,3569.139893,3569.139893,0,,
19/05/2004,3598.02002,3652.48999,3597,3643.320068,3643.320068,0,,
20/05/2004,3615.389893,3619.459961,3594.51001,3609.969971,3609.969971,0,,
21/05/2004,3627.080078,3639.570068,3591.47998,3607.02002,3607.02002,0,,
24/05/2004,3605,3644.199951,3593.590088,3628.820068,3628.820068,0,,
25/05/2004,3611.189941,3621.300049,3598.310059,3610.530029,3610.530029,0,,
26/05/2004,3664.149902,3668.040039,3640.100098,3659.919922,3659.919922,0,,
27/05/2004,3670.469971,3694.820068,3668.929932,3679.370117,3679.370117,0,,
28/05/2004,3689.860107,3696.689941,3652.030029,3652.030029,3652.030029,0,,
31/05/2004,3645.820068,3677.72998,3644.620117,3669.629883,3669.629883,0,,
01/06/2004,3668.139893,3669.169922,3613.419922,3624.469971,3624.469971,0,,
02/06/2004,3641.629883,3673.709961,3636.310059,3646.22998,3646.22998,0,,
03/06/2004,3642.870117,3654.370117,3618.22998,3654.370117,3654.370117,0,,
04/06/2004,3665,3704.639893,3654.600098,3698.870117,3698.870117,0,,
07/06/2004,3711.98999,3729.52002,3706.459961,3722.22998,3722.22998,0,,
08/06/2004,3738.110107,3738.120117,3711.51001,3723.459961,3723.459961,0,,
09/06/2004,3722.300049,3735.02002,3695.070068,3699.290039,3699.290039,0,,
10/06/2004,3691.919922,3716.77002,3691.919922,3711.379883,3711.379883,0,,
11/06/2004,3708.560059,3708.560059,3686.429932,3699.379883,3699.379883,0,,
14/06/2004,3689.399902,3695.98999,3636.76001,3647.100098,3647.100098,0,,
15/06/2004,3650.919922,3694.909912,3640.800049,3683.429932,3683.429932,0,,
16/06/2004,3695.040039,3720.25,3692.600098,3714.5,3714.5,0,,
17/06/2004,3704.98999,3736.199951,3704.98999,3718.080078,3718.080078,0,,
18/06/2004,3709.199951,3744.169922,3699.98999,3740.899902,3740.899902,0,,
21/06/2004,3753.300049,3756.320068,3726.209961,3740.280029,3740.280029,0,,
22/06/2004,3731.689941,3732.47998,3693.800049,3700.320068,3700.320068,0,,
23/06/2004,3721.699951,3737.179932,3715.399902,3720.139893,3720.139893,0,,
24/06/2004,3752.550049,3768.050049,3740.560059,3755.75,3755.75,0,,
25/06/2004,3741.600098,3756.800049,3731.570068,3742.379883,3742.379883,0,,
28/06/2004,3739.149902,3778.76001,3732.689941,3771.580078,3771.580078,0,,
29/06/2004,3756.179932,3763.939941,3746.169922,3756.47998,3756.47998,0,,
30/06/2004,3763.060059,3770.530029,3732.98999,3732.98999,3732.98999,0,,
01/07/2004,3749.310059,3773.639893,3708.379883,3716.199951,3716.199951,0,,
02/07/2004,3708.25,3717.830078,3673.330078,3685.060059,3685.060059,0,,
05/07/2004,3683.699951,3702.600098,3683.699951,3688.179932,3688.179932,0,,
06/07/2004,3682.810059,3689.949951,3650.52002,3660.679932,3660.679932,0,,
07/07/2004,3663.169922,3680.919922,3657.280029,3660.399902,3660.399902,0,,
