Date,Price,Open,High,Low,Change%
"May 16, 2008",8.011,8.011,8.011,8.011,0.39%
"May 15, 2008",7.98,7.98,7.98,7.98,0.53%
"May 14, 2008",7.938,7.938,7.938,7.938,0.30%
"May 13, 2008",7.914,7.914,7.914,7.914,0.22%
"May 12, 2008",7.897,7.897,7.897,7.897,-0.25%
"May 09, 2008",7.917,7.917,7.917,7.917,-0.34%
"May 08, 2008",7.944,7.944,7.944,7.944,0.24%
"May 07, 2008",7.925,7.925,7.925,7.925,0.44%
"May 06, 2008",7.89,7.89,7.89,7.89,0.18%
"May 05, 2008",7.876,7.876,7.876,7.876,-0.34%
"May 02, 2008",7.903,7.903,7.903,7.903,-0.67%
"Apr 30, 2008",7.956,7.956,7.956,7.956,-0.60%
"Apr 29, 2008",8.004,8.004,8.004,8.004,-1.68%
"Apr 28, 2008",8.141,8.141,8.141,8.141,-0.42%
"Apr 25, 2008",8.175,8.175,8.175,8.175,-0.23%
"Apr 24, 2008",8.194,8.194,8.194,8.194,0.10%
"Apr 23, 2008",8.186,8.186,8.186,8.186,0.26%
"Apr 22, 2008",8.165,8.165,8.165,8.165,-0.16%
"Apr 21, 2008",8.178,8.178,8.178,8.178,0.74%
"Apr 17, 2008",8.118,8.118,8.118,8.118,0.47%
"Apr 16, 2008",8.08,8.08,8.08,8.08,0.77%
"Apr 15, 2008",8.018,8.018,8.018,8.018,-0.20%
"Apr 11, 2008",8.034,8.034,8.034,8.034,0.88%
"Apr 10, 2008",7.964,7.964,7.964,7.964,0.49%
"Apr 09, 2008",7.925,7.925,7.925,7.925,-0.25%
"Apr 08, 2008",7.945,7.945,7.945,7.945,-0.56%
"Apr 07, 2008",7.99,7.99,7.99,7.99,0.06%
"Apr 04, 2008",7.985,7.985,7.985,7.985,1.24%
"Apr 03, 2008",7.887,7.887,7.887,7.887,-0.55%
"Apr 02, 2008",7.931,7.931,7.931,7.931,-0.09%
"Mar 31, 2008",7.938,7.938,7.938,7.938,0.81%
"Mar 28, 2008",7.874,7.874,7.874,7.874,1.30%
"Mar 27, 2008",7.773,7.773,7.773,7.773,0.06%
"Mar 26, 2008",7.768,7.768,7.768,7.768,0.58%
"Mar 25, 2008",7.723,7.723,7.723,7.723,0.04%
"Mar 24, 2008",7.72,7.72,7.72,7.72,1.30%
"Mar 19, 2008",7.621,7.621,7.621,7.621,0.37%
"Mar 18, 2008",7.593,7.593,7.593,7.593,-0.52%
"Mar 17, 2008",7.633,7.633,7.633,7.633,0.12%
"Mar 15, 2008",7.624,7.624,7.624,7.624,-0.08%
"Mar 14, 2008",7.63,7.63,7.63,7.63,0.81%
"Mar 13, 2008",7.569,7.569,7.569,7.569,0.13%
"Mar 12, 2008",7.559,7.559,7.559,7.559,-0.59%
"Mar 11, 2008",7.604,7.604,7.604,7.604,-0.21%
"Mar 10, 2008",7.62,7.62,7.62,7.62,0.46%
"Mar 08, 2008",7.585,7.585,7.585,7.585,-0.07%
"Mar 07, 2008",7.59,7.59,7.59,7.59,0.52%
"Mar 05, 2008",7.551,7.551,7.551,7.551,-0.41%
"Mar 04, 2008",7.582,7.582,7.582,7.582,0.77%
"Mar 03, 2008",7.524,7.524,7.524,7.524,-0.58%
"Feb 29, 2008",7.568,7.568,7.568,7.568,-0.45%
"Feb 28, 2008",7.602,7.602,7.602,7.602,-0.35%
"Feb 27, 2008",7.629,7.629,7.629,7.629,-0.03%
"Feb 26, 2008",7.631,7.631,7.631,7.631,-0.12%
"Feb 25, 2008",7.64,7.64,7.64,7.64,-0.68%
"Feb 23, 2008",7.692,7.692,7.692,7.692,0.17%
"Feb 22, 2008",7.679,7.679,7.679,7.679,1.27%
"Feb 21, 2008",7.583,7.583,7.583,7.583,-0.81%
"Feb 20, 2008",7.645,7.645,7.645,7.645,1.10%
"Feb 19, 2008",7.562,7.562,7.562,7.562,0.25%
"Feb 18, 2008",7.543,7.543,7.543,7.543,0.41%
"Feb 16, 2008",7.512,7.512,7.512,7.512,0.12%
"Feb 15, 2008",7.503,7.503,7.503,7.503,0.52%
"Feb 14, 2008",7.464,7.464,7.464,7.464,0.12%
"Feb 13, 2008",7.455,7.455,7.455,7.455,0.03%
"Feb 12, 2008",7.453,7.453,7.453,7.453,0.19%
"Feb 11, 2008",7.439,7.439,7.439,7.439,-0.33%
"Feb 09, 2008",7.464,7.464,7.464,7.464,-0.08%
"Feb 08, 2008",7.47,7.47,7.47,7.47,-0.04%
"Feb 07, 2008",7.473,7.473,7.473,7.473,-0.20%
"Feb 06, 2008",7.488,7.488,7.488,7.488,-0.40%
"Feb 05, 2008",7.518,7.518,7.518,7.518,0.04%
"Feb 04, 2008",7.515,7.515,7.515,7.515,0.25%
"Feb 02, 2008",7.496,7.496,7.496,7.496,0.12%
"Feb 01, 2008",7.487,7.487,7.487,7.487,-0.56%
"Jan 31, 2008",7.529,7.529,7.529,7.529,-0.40%
"Jan 30, 2008",7.559,7.559,7.559,7.559,0.23%
"Jan 29, 2008",7.542,7.542,7.542,7.542,1.40%
"Jan 28, 2008",7.438,7.438,7.438,7.438,0.09%
"Jan 25, 2008",7.431,7.431,7.431,7.431,0.70%
"Jan 24, 2008",7.379,7.379,7.379,7.379,-0.08%
"Jan 23, 2008",7.385,7.385,7.385,7.385,-1.10%
"Jan 22, 2008",7.467,7.467,7.467,7.467,-0.97%
"Jan 21, 2008",7.54,7.54,7.54,7.54,-0.15%
"Jan 18, 2008",7.551,7.551,7.551,7.551,-0.04%
"Jan 17, 2008",7.554,7.554,7.554,7.554,-0.12%
"Jan 16, 2008",7.563,7.563,7.563,7.563,0.09%
"Jan 15, 2008",7.556,7.556,7.556,7.556,0.16%
"Jan 14, 2008",7.544,7.544,7.544,7.544,-0.25%
"Jan 12, 2008",7.563,7.563,7.563,7.563,0.00%
"Jan 11, 2008",7.563,7.563,7.563,7.563,-0.30%
"Jan 10, 2008",7.586,7.586,7.586,7.586,-0.89%
"Jan 09, 2008",7.654,7.654,7.654,7.654,-0.25%
"Jan 08, 2008",7.673,7.673,7.673,7.673,0.17%
"Jan 07, 2008",7.66,7.66,7.66,7.66,-0.61%
"Jan 05, 2008",7.707,7.707,7.707,7.707,0.01%
"Jan 04, 2008",7.706,7.706,7.706,7.706,-0.63%
"Jan 03, 2008",7.755,7.755,7.755,7.755,0.12%
"Jan 02, 2008",7.746,7.746,7.746,7.746,0.00%
"Jan 01, 2008",7.746,7.746,7.746,7.746,-0.58%
"Dec 31, 2007",7.791,7.791,7.791,7.791,-0.24%
"Dec 29, 2007",7.81,7.81,7.81,7.81,-0.01%
"Dec 28, 2007",7.811,7.811,7.811,7.811,-0.57%
"Dec 27, 2007",7.856,7.856,7.856,7.856,-0.18%
"Dec 26, 2007",7.87,7.87,7.87,7.87,0.08%
"Dec 24, 2007",7.864,7.864,7.864,7.864,-0.05%
"Dec 22, 2007",7.868,7.868,7.868,7.868,-0.04%
"Dec 20, 2007",7.871,7.871,7.871,7.871,-0.14%
"Dec 19, 2007",7.882,7.882,7.882,7.882,-0.13%
"Dec 18, 2007",7.892,7.892,7.892,7.892,-0.08%
"Dec 17, 2007",7.898,7.898,7.898,7.898,0.01%
"Dec 15, 2007",7.897,7.897,7.897,7.897,-0.04%
"Dec 14, 2007",7.9,7.9,7.9,7.9,0.19%
"Dec 13, 2007",7.885,7.885,7.885,7.885,0.09%
"Dec 12, 2007",7.878,7.878,7.878,7.878,-0.06%
"Dec 11, 2007",7.883,7.883,7.883,7.883,0.08%
"Dec 10, 2007",7.877,7.877,7.877,7.877,0.10%
"Dec 08, 2007",7.869,7.869,7.869,7.869,-0.06%
"Dec 07, 2007",7.874,7.874,7.874,7.874,-0.05%
"Dec 06, 2007",7.878,7.878,7.878,7.878,0.11%
"Dec 05, 2007",7.869,7.869,7.869,7.869,-0.18%
"Dec 04, 2007",7.883,7.883,7.883,7.883,0.03%
"Dec 03, 2007",7.881,7.881,7.881,7.881,-0.34%
"Dec 01, 2007",7.908,7.908,7.908,7.908,0.04%
"Nov 30, 2007",7.905,7.905,7.905,7.905,-0.23%
"Nov 29, 2007",7.923,7.923,7.923,7.923,0.01%
"Nov 28, 2007",7.922,7.922,7.922,7.922,0.33%
"Nov 27, 2007",7.896,7.896,7.896,7.896,0.08%
"Nov 26, 2007",7.89,7.89,7.89,7.89,0.00%
"Nov 23, 2007",7.89,7.89,7.89,7.89,0.08%
"Nov 22, 2007",7.884,7.884,7.884,7.884,-0.03%
"Nov 21, 2007",7.886,7.886,7.886,7.886,0.14%
"Nov 20, 2007",7.875,7.875,7.875,7.875,0.00%
"Nov 19, 2007",7.875,7.875,7.875,7.875,-0.08%
"Nov 17, 2007",7.881,7.881,7.881,7.881,0.00%
"Nov 16, 2007",7.881,7.881,7.881,7.881,-0.03%
"Nov 15, 2007",7.883,7.883,7.883,7.883,0.10%
"Nov 14, 2007",7.875,7.875,7.875,7.875,-0.15%
"Nov 13, 2007",7.887,7.887,7.887,7.887,-0.45%
"Nov 12, 2007",7.923,7.923,7.923,7.923,-0.15%
"Nov 10, 2007",7.935,7.935,7.935,7.935,0.27%
"Nov 08, 2007",7.914,7.914,7.914,7.914,0.23%
"Nov 07, 2007",7.896,7.896,7.896,7.896,0.00%
"Nov 06, 2007",7.896,7.896,7.896,7.896,0.36%
"Nov 05, 2007",7.868,7.868,7.868,7.868,0.14%
"Nov 03, 2007",7.857,7.857,7.857,7.857,-0.03%
"Nov 02, 2007",7.859,7.859,7.859,7.859,0.00%
"Nov 01, 2007",7.859,7.859,7.859,7.859,0.26%
"Oct 31, 2007",7.839,7.839,7.839,7.839,-0.27%
"Oct 30, 2007",7.86,7.86,7.86,7.86,0.56%
"Oct 29, 2007",7.816,7.816,7.816,7.816,-0.09%
"Oct 27, 2007",7.823,7.823,7.823,7.823,0.01%
"Oct 26, 2007",7.822,7.822,7.822,7.822,0.04%
"Oct 25, 2007",7.819,7.819,7.819,7.819,-0.15%
"Oct 24, 2007",7.831,7.831,7.831,7.831,0.10%
"Oct 23, 2007",7.823,7.823,7.823,7.823,-0.51%
"Oct 22, 2007",7.863,7.863,7.863,7.863,-0.44%
"Oct 20, 2007",7.898,7.898,7.898,7.898,0.00%
"Oct 19, 2007",7.898,7.898,7.898,7.898,-0.20%
"Oct 18, 2007",7.914,7.914,7.914,7.914,-0.16%
"Oct 17, 2007",7.927,7.927,7.927,7.927,0.19%
"Oct 16, 2007",7.912,7.912,7.912,7.912,0.05%
"Oct 15, 2007",7.908,7.908,7.908,7.908,0.08%
"Oct 13, 2007",7.902,7.902,7.902,7.902,-0.03%
"Oct 12, 2007",7.904,7.904,7.904,7.904,0.14%
"Oct 11, 2007",7.893,7.893,7.893,7.893,-0.10%
"Oct 10, 2007",7.901,7.901,7.901,7.901,-0.32%
"Oct 09, 2007",7.926,7.926,7.926,7.926,-0.19%
"Oct 08, 2007",7.941,7.941,7.941,7.941,0.35%
"Oct 06, 2007",7.913,7.913,7.913,7.913,0.06%
"Oct 05, 2007",7.908,7.908,7.908,7.908,0.19%
"Oct 04, 2007",7.893,7.893,7.893,7.893,-0.06%
"Oct 03, 2007",7.898,7.898,7.898,7.898,-0.27%
"Oct 01, 2007",7.919,7.919,7.919,7.919,-0.08%
"Sep 28, 2007",7.925,7.925,7.925,7.925,-0.04%
"Sep 27, 2007",7.928,7.928,7.928,7.928,0.06%
"Sep 26, 2007",7.923,7.923,7.923,7.923,-0.05%
"Sep 25, 2007",7.927,7.927,7.927,7.927,0.51%
"Sep 24, 2007",7.887,7.887,7.887,7.887,0.36%
"Sep 21, 2007",7.859,7.859,7.859,7.859,0.19%
"Sep 20, 2007",7.844,7.844,7.844,7.844,-0.23%
"Sep 19, 2007",7.862,7.862,7.862,7.862,-0.30%
"Sep 18, 2007",7.886,7.886,7.886,7.886,-0.08%
"Sep 17, 2007",7.892,7.892,7.892,7.892,0.08%
"Sep 14, 2007",7.886,7.886,7.886,7.886,-0.15%
"Sep 13, 2007",7.898,7.898,7.898,7.898,0.03%
"Sep 12, 2007",7.896,7.896,7.896,7.896,0.00%
"Sep 11, 2007",7.896,7.896,7.896,7.896,0.41%
"Sep 10, 2007",7.864,7.864,7.864,7.864,-0.41%
"Sep 07, 2007",7.896,7.896,7.896,7.896,-0.30%
"Sep 06, 2007",7.92,7.92,7.92,7.92,-0.10%
"Sep 05, 2007",7.928,7.928,7.928,7.928,0.14%
"Sep 04, 2007",7.917,7.917,7.917,7.917,0.19%
"Sep 03, 2007",7.902,7.902,7.902,7.902,-0.35%
"Aug 31, 2007",7.93,7.93,7.93,7.93,-0.50%
"Aug 30, 2007",7.97,7.97,7.97,7.97,0.23%
"Aug 29, 2007",7.952,7.952,7.952,7.952,0.16%
"Aug 28, 2007",7.939,7.939,7.939,7.939,0.14%
"Aug 27, 2007",7.928,7.928,7.928,7.928,-0.11%
"Aug 24, 2007",7.937,7.937,7.937,7.937,0.08%
"Aug 23, 2007",7.931,7.931,7.931,7.931,0.24%
"Aug 22, 2007",7.912,7.912,7.912,7.912,-0.58%
"Aug 21, 2007",7.958,7.958,7.958,7.958,-0.51%
"Aug 17, 2007",7.999,7.999,7.999,7.999,-0.46%
"Aug 16, 2007",8.036,8.036,8.036,8.036,0.60%
"Aug 14, 2007",7.988,7.988,7.988,7.988,0.14%
"Aug 13, 2007",7.977,7.977,7.977,7.977,-0.08%
"Aug 10, 2007",7.983,7.983,7.983,7.983,-0.10%
"Aug 09, 2007",7.991,7.991,7.991,7.991,1.08%
"Aug 08, 2007",7.906,7.906,7.906,7.906,1.02%
"Aug 07, 2007",7.826,7.826,7.826,7.826,-0.33%
"Aug 06, 2007",7.852,7.852,7.852,7.852,-0.10%
"Aug 03, 2007",7.86,7.86,7.86,7.86,-0.39%
"Aug 02, 2007",7.891,7.891,7.891,7.891,-0.08%
"Aug 01, 2007",7.897,7.897,7.897,7.897,0.66%
"Jul 31, 2007",7.845,7.845,7.845,7.845,0.89%
"Jul 30, 2007",7.776,7.776,7.776,7.776,-0.74%
"Jul 27, 2007",7.834,7.834,7.834,7.834,0.38%
"Jul 26, 2007",7.804,7.804,7.804,7.804,-0.27%
"Jul 25, 2007",7.825,7.825,7.825,7.825,0.64%
"Jul 24, 2007",7.775,7.775,7.775,7.775,0.36%
"Jul 23, 2007",7.747,7.747,7.747,7.747,-0.78%
"Jul 20, 2007",7.808,7.808,7.808,7.808,-0.29%
"Jul 19, 2007",7.831,7.831,7.831,7.831,0.60%
"Jul 18, 2007",7.784,7.784,7.784,7.784,-0.75%
"Jul 17, 2007",7.843,7.843,7.843,7.843,-0.90%
"Jul 16, 2007",7.914,7.914,7.914,7.914,-0.31%
"Jul 13, 2007",7.939,7.939,7.939,7.939,0.29%
"Jul 12, 2007",7.916,7.916,7.916,7.916,-0.11%
"Jul 11, 2007",7.925,7.925,7.925,7.925,-0.18%
"Jul 10, 2007",7.939,7.939,7.939,7.939,0.18%
"Jul 09, 2007",7.925,7.925,7.925,7.925,-1.06%
"Jul 06, 2007",8.01,8.01,8.01,8.01,0.04%
"Jul 05, 2007",8.007,8.007,8.007,8.007,-0.26%
"Jul 04, 2007",8.028,8.028,8.028,8.028,-0.85%
"Jul 03, 2007",8.097,8.097,8.097,8.097,-0.17%
"Jul 02, 2007",8.111,8.111,8.111,8.111,-0.93%
"Jun 29, 2007",8.187,8.187,8.187,8.187,-0.09%
"Jun 28, 2007",8.194,8.194,8.194,8.194,-0.53%
"Jun 27, 2007",8.238,8.238,8.238,8.238,0.39%
"Jun 26, 2007",8.206,8.206,8.206,8.206,0.28%
"Jun 25, 2007",8.183,8.183,8.183,8.183,-0.56%
"Jun 22, 2007",8.229,8.229,8.229,8.229,-0.07%
"Jun 21, 2007",8.235,8.235,8.235,8.235,-0.17%
"Jun 20, 2007",8.249,8.249,8.249,8.249,0.34%
"Jun 19, 2007",8.221,8.221,8.221,8.221,0.23%
"Jun 18, 2007",8.202,8.202,8.202,8.202,-1.04%
"Jun 15, 2007",8.288,8.288,8.288,8.288,-0.52%
"Jun 14, 2007",8.331,8.331,8.331,8.331,-0.95%
"Jun 13, 2007",8.411,8.411,8.411,8.411,0.38%
"Jun 12, 2007",8.379,8.379,8.379,8.379,0.41%
"Jun 11, 2007",8.345,8.345,8.345,8.345,2.54%
"Jun 08, 2007",8.138,8.138,8.138,8.138,0.43%
"Jun 07, 2007",8.103,8.103,8.103,8.103,-0.41%
"Jun 06, 2007",8.136,8.136,8.136,8.136,0.54%
"Jun 05, 2007",8.092,8.092,8.092,8.092,0.07%
"Jun 04, 2007",8.086,8.086,8.086,8.086,0.11%
"Jun 01, 2007",8.077,8.077,8.077,8.077,-0.04%
"May 31, 2007",8.08,8.08,8.08,8.08,-0.26%
"May 30, 2007",8.101,8.101,8.101,8.101,-0.04%
"May 29, 2007",8.104,8.104,8.104,8.104,0.41%
"May 28, 2007",8.071,8.071,8.071,8.071,-0.80%
"May 25, 2007",8.136,8.136,8.136,8.136,-0.25%
"May 24, 2007",8.156,8.156,8.156,8.156,0.16%
"May 23, 2007",8.143,8.143,8.143,8.143,0.37%
"May 22, 2007",8.113,8.113,8.113,8.113,0.28%
"May 21, 2007",8.09,8.09,8.09,8.09,-0.78%
"May 18, 2007",8.154,8.154,8.154,8.154,0.38%
"May 17, 2007",8.123,8.123,8.123,8.123,0.23%
"May 16, 2007",8.104,8.104,8.104,8.104,-0.22%
"May 15, 2007",8.122,8.122,8.122,8.122,-0.36%
"May 14, 2007",8.151,8.151,8.151,8.151,-0.20%
"May 11, 2007",8.167,8.167,8.167,8.167,0.55%
"May 10, 2007",8.122,8.122,8.122,8.122,0.49%
"May 09, 2007",8.082,8.082,8.082,8.082,-0.39%
"May 08, 2007",8.114,8.114,8.114,8.114,-0.55%
"May 07, 2007",8.159,8.159,8.159,8.159,0.00%
"May 04, 2007",8.159,8.159,8.159,8.159,0.11%
"May 03, 2007",8.15,8.15,8.15,8.15,-0.28%
"Apr 30, 2007",8.173,8.173,8.173,8.173,0.38%
"Apr 27, 2007",8.142,8.142,8.142,8.142,1.12%
"Apr 26, 2007",8.052,8.052,8.052,8.052,0.90%
"Apr 25, 2007",7.98,7.98,7.98,7.98,-0.29%
"Apr 24, 2007",8.003,8.003,8.003,8.003,-1.20%
"Apr 23, 2007",8.1,8.1,8.1,8.1,0.41%
"Apr 20, 2007",8.067,8.067,8.067,8.067,-0.36%
"Apr 19, 2007",8.096,8.096,8.096,8.096,0.26%
"Apr 18, 2007",8.075,8.075,8.075,8.075,-0.41%
"Apr 17, 2007",8.108,8.108,8.108,8.108,0.04%
"Apr 16, 2007",8.105,8.105,8.105,8.105,0.00%
"Apr 13, 2007",8.105,8.105,8.105,8.105,0.33%
"Apr 12, 2007",8.078,8.078,8.078,8.078,0.39%
"Apr 11, 2007",8.047,8.047,8.047,8.047,0.29%
"Apr 10, 2007",8.024,8.024,8.024,8.024,-1.18%
"Apr 09, 2007",8.12,8.12,8.12,8.12,-0.77%
"Apr 05, 2007",8.183,8.183,8.183,8.183,0.28%
"Apr 04, 2007",8.16,8.16,8.16,8.16,-0.28%
"Apr 03, 2007",8.183,8.183,8.183,8.183,2.01%
"Mar 30, 2007",8.022,8.022,8.022,8.022,0.65%
"Mar 29, 2007",7.97,7.97,7.97,7.97,-0.15%
"Mar 28, 2007",7.982,7.982,7.982,7.982,-0.18%
"Mar 26, 2007",7.996,7.996,7.996,7.996,0.57%
"Mar 23, 2007",7.951,7.951,7.951,7.951,0.04%
"Mar 22, 2007",7.948,7.948,7.948,7.948,-1.29%
"Mar 21, 2007",8.052,8.052,8.052,8.052,-0.19%
"Mar 20, 2007",8.067,8.067,8.067,8.067,0.55%
"Mar 16, 2007",8.023,8.023,8.023,8.023,0.38%
"Mar 15, 2007",7.993,7.993,7.993,7.993,0.30%
"Mar 14, 2007",7.969,7.969,7.969,7.969,-0.03%
"Mar 13, 2007",7.971,7.971,7.971,7.971,0.28%
"Mar 12, 2007",7.949,7.949,7.949,7.949,-0.65%
"Mar 09, 2007",8.001,8.001,8.001,8.001,-0.04%
"Mar 08, 2007",8.004,8.004,8.004,8.004,0.64%
"Mar 07, 2007",7.953,7.953,7.953,7.953,-0.04%
"Mar 06, 2007",7.956,7.956,7.956,7.956,-0.29%
"Mar 05, 2007",7.979,7.979,7.979,7.979,0.38%
"Mar 02, 2007",7.949,7.949,7.949,7.949,0.18%
"Mar 01, 2007",7.935,7.935,7.935,7.935,-0.81%
"Feb 28, 2007",8,8,8,8,1.29%
"Feb 27, 2007",7.898,7.898,7.898,7.898,0.08%
"Feb 26, 2007",7.892,7.892,7.892,7.892,-0.54%
"Feb 23, 2007",7.935,7.935,7.935,7.935,-0.28%
"Feb 22, 2007",7.957,7.957,7.957,7.957,0.40%
"Feb 21, 2007",7.925,7.925,7.925,7.925,-0.97%
"Feb 20, 2007",8.003,8.003,8.003,8.003,-0.16%
"Feb 19, 2007",8.016,8.016,8.016,8.016,-0.71%
"Feb 15, 2007",8.073,8.073,8.073,8.073,-0.12%
"Feb 14, 2007",8.083,8.083,8.083,8.083,2.05%
"Feb 13, 2007",7.921,7.921,7.921,7.921,1.21%
"Feb 12, 2007",7.826,7.826,7.826,7.826,0.23%
"Feb 09, 2007",7.808,7.808,7.808,7.808,0.22%
"Feb 08, 2007",7.791,7.791,7.791,7.791,0.54%
"Feb 07, 2007",7.749,7.749,7.749,7.749,-0.04%
"Feb 06, 2007",7.752,7.752,7.752,7.752,0.47%
"Feb 05, 2007",7.716,7.716,7.716,7.716,0.22%
"Feb 02, 2007",7.699,7.699,7.699,7.699,-0.50%
"Jan 31, 2007",7.738,7.738,7.738,7.738,-2.05%
"Jan 29, 2007",7.9,7.9,7.9,7.9,0.22%
"Jan 25, 2007",7.883,7.883,7.883,7.883,-0.16%
"Jan 24, 2007",7.896,7.896,7.896,7.896,0.29%
"Jan 23, 2007",7.873,7.873,7.873,7.873,-0.44%
"Jan 22, 2007",7.908,7.908,7.908,7.908,1.29%
"Jan 19, 2007",7.807,7.807,7.807,7.807,-0.04%
"Jan 18, 2007",7.81,7.81,7.81,7.81,0.00%
"Jan 17, 2007",7.81,7.81,7.81,7.81,0.57%
"Jan 16, 2007",7.766,7.766,7.766,7.766,-0.33%
"Jan 15, 2007",7.792,7.792,7.792,7.792,-1.70%
"Jan 12, 2007",7.927,7.927,7.927,7.927,5.17%
"Jan 11, 2007",7.537,7.537,7.537,7.537,0.00%
"Jan 10, 2007",7.537,7.537,7.537,7.537,0.36%
"Jan 09, 2007",7.51,7.51,7.51,7.51,0.27%
"Jan 08, 2007",7.49,7.49,7.49,7.49,-0.86%
"Jan 05, 2007",7.555,7.555,7.555,7.555,-0.38%
"Jan 04, 2007",7.584,7.584,7.584,7.584,0.58%
"Jan 03, 2007",7.54,7.54,7.54,7.54,0.05%
"Jan 02, 2007",7.536,7.536,7.536,7.536,-1.09%
"Dec 29, 2006",7.619,7.619,7.619,7.619,-0.14%
"Dec 28, 2006",7.63,7.63,7.63,7.63,0.12%
"Dec 27, 2006",7.621,7.621,7.621,7.621,-0.05%
"Dec 26, 2006",7.625,7.625,7.625,7.625,0.32%
"Dec 22, 2006",7.601,7.601,7.601,7.601,-0.03%
"Dec 21, 2006",7.603,7.603,7.603,7.603,0.22%
"Dec 20, 2006",7.586,7.586,7.586,7.586,0.04%
"Dec 19, 2006",7.583,7.583,7.583,7.583,-0.39%
"Dec 18, 2006",7.613,7.613,7.613,7.613,-0.37%
"Dec 15, 2006",7.641,7.641,7.641,7.641,-0.55%
"Dec 14, 2006",7.683,7.683,7.683,7.683,0.80%
"Dec 13, 2006",7.622,7.622,7.622,7.622,-0.29%
"Dec 12, 2006",7.644,7.644,7.644,7.644,1.41%
"Dec 11, 2006",7.538,7.538,7.538,7.538,2.00%
"Dec 08, 2006",7.39,7.39,7.39,7.39,-0.04%
"Dec 07, 2006",7.393,7.393,7.393,7.393,0.04%
"Dec 06, 2006",7.39,7.39,7.39,7.39,0.15%
"Dec 05, 2006",7.379,7.379,7.379,7.379,-0.03%
"Dec 04, 2006",7.381,7.381,7.381,7.381,-0.61%
"Dec 01, 2006",7.426,7.426,7.426,7.426,0.03%
"Nov 30, 2006",7.424,7.424,7.424,7.424,0.23%
"Nov 29, 2006",7.407,7.407,7.407,7.407,0.41%
"Nov 28, 2006",7.377,7.377,7.377,7.377,-0.08%
"Nov 27, 2006",7.383,7.383,7.383,7.383,-0.65%
"Nov 24, 2006",7.431,7.431,7.431,7.431,-0.34%
"Nov 23, 2006",7.456,7.456,7.456,7.456,-0.15%
"Nov 22, 2006",7.467,7.467,7.467,7.467,-0.04%
"Nov 21, 2006",7.47,7.47,7.47,7.47,-0.17%
"Nov 20, 2006",7.483,7.483,7.483,7.483,-0.62%
"Nov 17, 2006",7.53,7.53,7.53,7.53,-0.12%
"Nov 16, 2006",7.539,7.539,7.539,7.539,0.07%
"Nov 15, 2006",7.534,7.534,7.534,7.534,-0.34%
"Nov 14, 2006",7.56,7.56,7.56,7.56,-0.32%
"Nov 13, 2006",7.584,7.584,7.584,7.584,-0.26%
"Nov 10, 2006",7.604,7.604,7.604,7.604,-0.09%
"Nov 09, 2006",7.611,7.611,7.611,7.611,0.29%
"Nov 08, 2006",7.589,7.589,7.589,7.589,-0.37%
"Nov 07, 2006",7.617,7.617,7.617,7.617,-0.57%
"Nov 06, 2006",7.661,7.661,7.661,7.661,0.25%
"Nov 03, 2006",7.642,7.642,7.642,7.642,0.55%
"Nov 02, 2006",7.6,7.6,7.6,7.6,-0.17%
"Nov 01, 2006",7.613,7.613,7.613,7.613,-0.16%
"Oct 31, 2006",7.625,7.625,7.625,7.625,0.13%
"Oct 30, 2006",7.615,7.615,7.615,7.615,0.11%
"Oct 27, 2006",7.607,7.607,7.607,7.607,-0.38%
"Oct 26, 2006",7.636,7.636,7.636,7.636,-0.30%
"Oct 23, 2006",7.659,7.659,7.659,7.659,0.07%
"Oct 20, 2006",7.654,7.654,7.654,7.654,-0.27%
"Oct 19, 2006",7.675,7.675,7.675,7.675,-0.12%
"Oct 18, 2006",7.684,7.684,7.684,7.684,0.01%
"Oct 17, 2006",7.683,7.683,7.683,7.683,0.08%
"Oct 16, 2006",7.677,7.677,7.677,7.677,0.79%
"Oct 13, 2006",7.617,7.617,7.617,7.617,0.03%
"Oct 12, 2006",7.615,7.615,7.615,7.615,-0.30%
"Oct 11, 2006",7.638,7.638,7.638,7.638,0.34%
"Oct 10, 2006",7.612,7.612,7.612,7.612,-0.39%
"Oct 09, 2006",7.642,7.642,7.642,7.642,0.61%
"Oct 06, 2006",7.596,7.596,7.596,7.596,0.08%
"Oct 05, 2006",7.59,7.59,7.59,7.59,0.04%
"Oct 04, 2006",7.587,7.587,7.587,7.587,-0.34%
"Oct 03, 2006",7.613,7.613,7.613,7.613,-0.38%
"Sep 29, 2006",7.642,7.642,7.642,7.642,0.24%
"Sep 28, 2006",7.624,7.624,7.624,7.624,0.42%
"Sep 27, 2006",7.592,7.592,7.592,7.592,0.40%
"Sep 26, 2006",7.562,7.562,7.562,7.562,-0.83%
"Sep 25, 2006",7.625,7.625,7.625,7.625,0.08%
"Sep 22, 2006",7.619,7.619,7.619,7.619,-0.79%
"Sep 21, 2006",7.68,7.68,7.68,7.68,0.80%
"Sep 20, 2006",7.619,7.619,7.619,7.619,-1.47%
"Sep 19, 2006",7.733,7.733,7.733,7.733,-0.68%
"Sep 18, 2006",7.786,7.786,7.786,7.786,-0.55%
"Sep 15, 2006",7.829,7.829,7.829,7.829,0.27%
"Sep 14, 2006",7.808,7.808,7.808,7.808,0.90%
"Sep 13, 2006",7.738,7.738,7.738,7.738,-0.42%
"Sep 12, 2006",7.771,7.771,7.771,7.771,0.83%
"Sep 11, 2006",7.707,7.707,7.707,7.707,0.03%
