Date,Price,Open,High,Low,Vol.,Change %
"Apr 19, 2010",114.31,114.46,114.49,113.91,95.41K,-0.09%
"Apr 16, 2010",114.41,114.15,114.52,114,69.71K,0.46%
"Apr 15, 2010",113.89,114.09,114.22,113.61,102.32K,-0.14%
"Apr 14, 2010",114.05,113.98,114.15,113.74,56.72K,-0.02%
"Apr 13, 2010",114.07,113.87,114.2,113.57,86.50K,0.24%
"Apr 12, 2010",113.8,113.52,113.88,113.41,50.67K,-0.04%
"Apr 09, 2010",113.85,114.25,114.31,113.73,87.56K,-0.35%
"Apr 08, 2010",114.25,114,114.46,113.96,95.34K,0.27%
"Apr 07, 2010",113.94,114.43,114.64,113.81,106.16K,-0.29%
"Apr 06, 2010",114.27,114.47,114.65,114.21,82.45K,-0.65%
"Apr 05, 2010",115.01,115.01,115.01,115.01,-,0.02%
"Apr 01, 2010",114.99,114.7,115.19,114.39,83.04K,0.21%
"Mar 31, 2010",114.75,114.34,115,114.34,117.36K,0.37%
"Mar 30, 2010",114.33,114.4,114.92,114.06,104.38K,-1.25%
"Mar 29, 2010",115.78,115.4,115.79,115.4,0.66K,0.23%
"Mar 26, 2010",115.51,115.59,115.68,115.43,4.88K,-0.16%
"Mar 25, 2010",115.7,115.96,115.96,115.66,4.87K,-0.55%
"Mar 24, 2010",116.34,116.9,116.9,116.38,0.29K,-0.47%
"Mar 23, 2010",116.89,116.95,117.01,116.88,0.32K,1.28%
"Mar 22, 2010",115.42,115.28,115.6,115.19,-,-0.98%
"Mar 19, 2010",116.56,116.6,116.6,116.51,0.00K,0.17%
"Mar 18, 2010",116.36,116.7,116.7,116.39,0.11K,0.15%
"Mar 17, 2010",116.19,116.29,116.29,116.29,0.00K,0.15%
"Mar 16, 2010",116.02,115.43,116,115.43,0.34K,0.27%
"Mar 15, 2010",115.71,115.67,115.79,115.67,0.35K,0.27%
"Mar 12, 2010",115.4,114.95,115.13,114.95,0.46K,0.35%
"Mar 11, 2010",115,115.71,115.71,114.94,1.50K,-0.56%
"Mar 10, 2010",115.65,115.77,115.91,115.72,0.72K,-0.23%
"Mar 09, 2010",115.92,115.37,115.98,115.37,1.58K,0.45%
"Mar 08, 2010",115.4,115.51,115.73,115.35,17.70K,-0.27%
"Mar 05, 2010",115.71,116.31,116.43,115.64,3.78K,-0.40%
"Mar 04, 2010",116.17,115.98,116.39,115.76,11.94K,0.22%
"Mar 03, 2010",115.91,115.95,116.2,115.78,7.82K,-0.07%
"Mar 02, 2010",115.99,115.41,116.08,115.41,7.58K,0.44%
"Mar 01, 2010",115.48,115.61,115.62,115.15,14.55K,-0.33%
"Feb 26, 2010",115.86,115.75,115.93,115.42,44.53K,0.11%
"Feb 25, 2010",115.73,115.57,115.87,115.34,109.94K,0.35%
"Feb 24, 2010",115.33,114.49,115.48,114.46,273.91K,0.76%
"Feb 23, 2010",114.46,113.99,114.82,113.88,301.51K,0.43%
"Feb 22, 2010",113.97,113.53,114.09,113.38,172.99K,0.31%
"Feb 19, 2010",113.62,114.11,114.2,113.47,91.31K,-0.51%
"Feb 18, 2010",114.2,114.62,114.74,114.11,75.18K,-0.48%
"Feb 17, 2010",114.75,114.79,115.02,114.48,61.62K,0.05%
"Feb 16, 2010",114.69,114.29,114.93,114.27,62.23K,0.24%
"Feb 15, 2010",114.41,114.45,114.64,114.31,38.49K,-0.19%
"Feb 12, 2010",114.63,114.8,115.05,114.16,107.91K,-0.15%
"Feb 11, 2010",114.8,115.39,115.45,114.58,121.83K,-0.80%
"Feb 10, 2010",115.72,115.13,115.94,114.85,133.55K,0.27%
"Feb 09, 2010",115.41,115.44,115.5,115.11,108.93K,-0.04%
"Feb 08, 2010",115.46,115.79,115.83,115.37,86.81K,-0.48%
"Feb 05, 2010",116.02,116.06,116.38,115.88,99.50K,0.15%
"Feb 04, 2010",115.85,115.73,116.15,115.31,137.69K,0.13%
"Feb 03, 2010",115.7,115.52,115.83,115.33,118.94K,0.00%
"Feb 02, 2010",115.7,115.54,115.9,115.52,66.57K,-0.11%
"Feb 01, 2010",115.83,115.77,115.98,115.61,54.43K,0.15%
"Jan 29, 2010",115.66,115.2,115.97,115.15,84.22K,0.30%
"Jan 28, 2010",115.31,115.57,115.69,114.79,109.09K,-0.55%
"Jan 27, 2010",115.95,115.98,116.13,115.65,104.69K,0.03%
"Jan 26, 2010",115.91,115.72,116.3,115.51,109.31K,0.24%
"Jan 25, 2010",115.63,115.65,115.69,115.28,42.20K,0.13%
"Jan 22, 2010",115.48,115.59,115.95,115.37,94.10K,0.10%
"Jan 21, 2010",115.37,114.48,115.66,114.42,145.19K,0.66%
"Jan 20, 2010",114.61,114.82,114.85,114.48,85.77K,0.16%
"Jan 19, 2010",114.43,115.16,115.23,114.19,115.86K,-0.67%
"Jan 18, 2010",115.2,115.16,115.44,115.15,50.25K,-0.04%
"Jan 15, 2010",115.25,114.94,115.27,114.77,59.84K,0.42%
"Jan 14, 2010",114.77,114.67,115.13,114.63,66.07K,-0.21%
"Jan 13, 2010",115.01,115.01,115.18,114.74,81.99K,-0.16%
"Jan 12, 2010",115.2,114.94,115.34,114.81,68.11K,0.42%
"Jan 11, 2010",114.72,113.92,114.86,113.76,68.26K,0.62%
"Jan 08, 2010",114.01,114.01,114.38,113.71,65.89K,-0.07%
"Jan 07, 2010",114.09,114.03,114.3,113.73,61.18K,0.04%
"Jan 06, 2010",114.04,114.28,114.65,113.93,86.39K,-0.32%
"Jan 05, 2010",114.41,114.64,114.9,114.35,88.91K,-0.44%
"Jan 04, 2010",114.92,113.95,115.13,113.87,81.79K,0.42%
"Jan 01, 2010",114.44,114.44,114.44,114.44,-,0.00%
"Dec 31, 2009",114.45,113.9,114.56,113.75,16.14K,0.45%
"Dec 30, 2009",113.94,113.34,114.08,113.34,34.66K,-1.27%
"Dec 29, 2009",115.4,115.2,115.43,115.2,0.58K,0.76%
"Dec 28, 2009",114.53,114.53,114.53,114.53,-,0.00%
"Dec 25, 2009",114.53,114.53,114.53,114.53,-,-1.34%
"Dec 24, 2009",116.08,115.86,115.86,115.86,0.05K,-0.04%
"Dec 23, 2009",116.13,116.57,116.59,116.08,0.98K,-0.57%
"Dec 22, 2009",116.8,117.16,117.19,116.95,0.28K,-0.29%
"Dec 21, 2009",117.14,117.65,117.65,117.13,0.52K,-0.75%
"Dec 18, 2009",118.02,117.94,117.97,117.75,1.25K,0.68%
"Dec 17, 2009",117.22,116.78,117.26,116.76,6.09K,0.33%
"Dec 16, 2009",116.84,116.69,116.96,116.69,4.95K,0.03%
"Dec 15, 2009",116.8,117.08,117.09,116.78,20.78K,-0.42%
"Dec 14, 2009",117.29,116.92,117.39,116.9,5.99K,0.19%
"Dec 11, 2009",117.07,117.4,117.54,117.04,0.21K,-0.41%
"Dec 10, 2009",117.55,118.09,118.09,117.34,1.56K,-1.04%
"Dec 09, 2009",118.78,118.36,118.95,118,1.32K,0.21%
"Dec 08, 2009",118.53,118.46,118.81,118.34,2.10K,0.00%
"Dec 07, 2009",118.53,118.32,118.7,118.26,4.18K,0.11%
"Dec 04, 2009",118.4,119.15,119.18,118.2,2.31K,-0.61%
"Dec 03, 2009",119.13,119.09,119.21,118.71,8.37K,-0.27%
"Dec 02, 2009",119.45,119.62,119.73,119.29,9.04K,-0.32%
"Dec 01, 2009",119.83,120.07,120.07,119.66,30.30K,-0.18%
"Nov 30, 2009",120.05,119.89,120.23,119.74,34.00K,0.23%
"Nov 27, 2009",119.77,120.39,120.5,119.59,70.02K,-0.08%
"Nov 26, 2009",119.86,119.22,119.95,119.22,121.13K,0.77%
"Nov 25, 2009",118.94,118.71,119.15,118.6,224.76K,0.20%
"Nov 24, 2009",118.7,118.73,118.81,118.57,142.71K,0.17%
"Nov 23, 2009",118.5,118.69,118.83,118.35,63.73K,-0.25%
"Nov 20, 2009",118.8,118.67,118.96,118.46,50.70K,0.14%
"Nov 19, 2009",118.63,118.26,118.65,117.95,90.43K,0.26%
"Nov 18, 2009",118.32,118.38,118.56,118.12,85.88K,-0.08%
"Nov 17, 2009",118.41,117.92,118.47,117.72,100.78K,0.65%
"Nov 16, 2009",117.64,117.37,117.91,117.19,59.29K,0.38%
"Nov 13, 2009",117.2,117.44,117.84,117.13,81.93K,-0.17%
"Nov 12, 2009",117.4,117.66,117.89,117.11,104.44K,-0.14%
"Nov 11, 2009",117.57,116.99,117.65,116.64,93.06K,0.28%
"Nov 10, 2009",117.24,116.6,117.28,116.51,91.60K,0.39%
"Nov 09, 2009",116.78,116.23,116.88,116.17,60.87K,0.39%
"Nov 06, 2009",116.33,116.34,116.79,116.2,78.57K,-0.19%
"Nov 05, 2009",116.55,117,117.43,115.7,136.81K,-0.51%
"Nov 04, 2009",117.15,117.51,117.53,116.96,113.03K,-0.46%
"Nov 03, 2009",117.69,118.19,118.5,117.56,92.27K,-0.41%
"Nov 02, 2009",118.18,118.55,118.69,118.05,69.57K,-0.30%
"Oct 30, 2009",118.54,118.13,118.75,118.09,73.49K,0.33%
"Oct 29, 2009",118.15,118.69,118.8,117.93,71.60K,-0.41%
"Oct 28, 2009",118.64,118.61,118.94,118.33,100.97K,0.06%
"Oct 27, 2009",118.57,117.8,118.74,117.77,96.62K,0.66%
"Oct 26, 2009",117.79,117.62,117.94,117.5,59.61K,-0.22%
"Oct 23, 2009",118.05,117.25,118.47,117.05,123.68K,0.35%
"Oct 22, 2009",117.64,117.61,118,117.23,133.90K,-0.10%
"Oct 21, 2009",117.76,118.9,119,117.57,202.87K,-1.17%
"Oct 20, 2009",119.16,118.67,119.34,118.57,95.49K,0.51%
"Oct 19, 2009",118.55,118.58,118.69,118.3,65.48K,-0.08%
"Oct 16, 2009",118.64,118.74,118.83,118.14,116.49K,-0.24%
"Oct 15, 2009",118.93,119.29,119.36,118.66,102.21K,-0.50%
"Oct 14, 2009",119.53,120.08,120.17,119.29,145.10K,-0.72%
"Oct 13, 2009",120.4,120.4,120.72,120.16,109.02K,-0.12%
"Oct 12, 2009",120.54,119.95,120.64,119.89,74.58K,0.58%
"Oct 09, 2009",119.85,120.52,120.69,119.78,101.52K,-0.75%
"Oct 08, 2009",120.75,120.53,120.82,120.31,83.72K,0.22%
"Oct 07, 2009",120.49,120.3,120.61,120.24,94.10K,0.16%
"Oct 06, 2009",120.3,120.23,120.47,120.12,90.58K,-0.05%
"Oct 05, 2009",120.36,120.07,120.42,119.89,76.55K,0.38%
"Oct 02, 2009",119.9,119.93,120.33,119.74,111.06K,0.44%
"Oct 01, 2009",119.37,118.46,119.64,118.26,143.67K,0.68%
"Sep 30, 2009",118.56,118.31,118.68,118.16,106.06K,0.22%
"Sep 29, 2009",118.3,118.03,118.42,117.79,112.30K,-1.50%
"Sep 28, 2009",120.1,120.18,120.22,119.92,1.76K,0.17%
"Sep 25, 2009",119.9,119.57,119.9,119.57,0.33K,0.56%
"Sep 24, 2009",119.23,118.97,119.19,118.78,6.37K,0.51%
"Sep 23, 2009",118.63,118.48,118.68,118.34,0.80K,0.16%
"Sep 22, 2009",118.44,118.3,118.6,118.2,14.09K,-0.20%
"Sep 21, 2009",118.68,118.61,118.75,118.58,1.85K,-0.06%
"Sep 17, 2009",118.75,118.83,118.91,118.63,2.91K,-0.32%
"Sep 16, 2009",119.13,119.72,119.95,118.92,6.93K,-0.50%
"Sep 15, 2009",119.73,119.71,119.87,119.44,3.63K,-0.08%
"Sep 14, 2009",119.82,119.68,119.96,119.68,0.65K,0.03%
"Sep 11, 2009",119.79,119.27,119.79,119.27,1.97K,0.56%
"Sep 10, 2009",119.12,118.37,119.3,118.22,4.32K,0.57%
"Sep 09, 2009",118.45,119.18,119.35,118.26,13.53K,-0.60%
"Sep 08, 2009",119.17,119.48,119.51,119.02,8.12K,-0.28%
"Sep 07, 2009",119.5,119.33,119.75,119.25,3.87K,-0.13%
"Sep 04, 2009",119.65,119.9,119.9,118.96,5.74K,-0.13%
"Sep 03, 2009",119.81,120.02,120.17,119.77,7.36K,-0.38%
"Sep 02, 2009",120.27,120.19,120.43,120.16,9.59K,0.16%
"Sep 01, 2009",120.08,120.14,120.49,119.84,10.08K,0.00%
"Aug 28, 2009",120.08,119.88,120.31,119.55,21.71K,0.00%
"Aug 27, 2009",120.08,120.21,120.33,119.76,55.12K,-0.09%
"Aug 26, 2009",120.19,120,120.41,119.94,154.84K,0.10%
"Aug 25, 2009",120.07,119.45,120.23,119.45,264.77K,0.63%
"Aug 24, 2009",119.32,119.36,119.4,118.95,97.00K,0.10%
"Aug 21, 2009",119.2,119.73,119.73,118.91,52.77K,-0.20%
"Aug 20, 2009",119.44,119.45,119.56,119.2,53.43K,-0.21%
"Aug 19, 2009",119.69,119.35,119.78,119.11,60.49K,0.61%
"Aug 18, 2009",118.97,119.38,119.46,118.87,80.89K,-0.43%
"Aug 17, 2009",119.48,118.99,119.51,118.87,60.76K,0.65%
"Aug 14, 2009",118.71,118,118.8,117.87,65.20K,0.92%
"Aug 13, 2009",117.63,117.42,117.79,117.06,69.58K,0.01%
"Aug 12, 2009",117.62,117.69,117.88,117.34,59.08K,0.25%
"Aug 11, 2009",117.33,117.65,117.87,117.03,89.12K,-0.22%
"Aug 10, 2009",117.59,117.61,117.96,117.44,63.04K,0.03%
"Aug 07, 2009",117.56,118.51,118.75,117.17,81.93K,-0.38%
"Aug 06, 2009",118.01,116.91,120,116.88,141.96K,0.67%
"Aug 05, 2009",117.22,117.15,117.38,116.46,74.05K,0.18%
"Aug 04, 2009",117.01,116.55,117.52,116.45,96.80K,0.26%
"Aug 03, 2009",116.71,117.38,117.53,116.54,64.02K,-0.60%
"Jul 31, 2009",117.42,116.47,117.63,116.18,103.46K,1.23%
"Jul 30, 2009",115.99,115.62,116.19,115.54,59.10K,0.19%
"Jul 29, 2009",115.77,116.2,116.35,115.73,80.02K,-0.30%
"Jul 28, 2009",116.12,115.57,116.25,115.52,45.03K,0.28%
"Jul 27, 2009",115.8,115.6,115.98,115.53,45.45K,-0.06%
"Jul 24, 2009",115.87,115.49,115.92,115.35,66.70K,0.16%
"Jul 23, 2009",115.69,116.51,116.69,115.61,114.47K,-0.98%
"Jul 22, 2009",116.83,117.27,117.89,116.2,116.58K,-0.30%
"Jul 21, 2009",117.18,117.04,117.47,116.57,69.35K,0.25%
"Jul 20, 2009",116.89,116.73,117.02,116.34,47.05K,-0.20%
"Jul 17, 2009",117.12,117.57,117.77,116.72,61.77K,-0.19%
"Jul 16, 2009",117.34,116.96,117.73,116.89,65.41K,0.08%
"Jul 15, 2009",117.25,117.65,117.68,117.01,72.51K,-0.46%
"Jul 14, 2009",117.79,118.14,118.2,117.58,66.65K,-0.52%
"Jul 13, 2009",118.4,117.9,118.55,117.9,62.46K,0.53%
"Jul 10, 2009",117.77,117.46,117.95,116.53,73.71K,0.36%
"Jul 09, 2009",117.35,118.95,119.21,117.12,125.78K,-1.22%
"Jul 08, 2009",118.8,118.61,118.95,118.41,85.70K,0.54%
"Jul 07, 2009",118.16,118.19,118.39,117.88,73.02K,-0.16%
"Jul 06, 2009",118.35,117.89,118.6,117.89,69.66K,0.57%
"Jul 03, 2009",117.68,117.56,117.99,117.34,33.98K,0.08%
"Jul 02, 2009",117.59,117.49,117.89,116.94,117.33K,0.19%
"Jul 01, 2009",117.37,118.18,118.32,117.16,116.30K,-0.60%
"Jun 30, 2009",118.08,118.59,118.87,117.78,104.86K,-0.56%
"Jun 29, 2009",118.75,118.05,118.87,118.05,67.92K,-0.53%
"Jun 26, 2009",119.38,119.45,119.45,119.45,0.01K,-0.18%
"Jun 25, 2009",119.6,119.43,119.64,119.38,0.52K,0.05%
"Jun 24, 2009",119.54,119.41,119.54,119.39,0.47K,0.21%
"Jun 23, 2009",119.29,119.01,119.3,118.99,1.38K,0.13%
"Jun 22, 2009",119.14,118.58,119.14,118.58,30.48K,0.51%
"Jun 19, 2009",118.53,118.04,118.61,118.04,0.60K,0.27%
"Jun 18, 2009",118.21,118.42,119,118.06,0.38K,-0.40%
"Jun 17, 2009",118.68,118.06,118.73,118.06,0.66K,0.94%
"Jun 16, 2009",117.57,117.98,118.03,117.7,0.75K,-0.23%
"Jun 15, 2009",117.84,117.45,117.85,117.11,0.47K,0.82%
"Jun 12, 2009",116.88,116.95,116.99,116.74,1.14K,0.41%
"Jun 11, 2009",116.4,116.9,116.92,116.05,0.33K,-0.86%
"Jun 10, 2009",117.41,117.79,117.79,117.38,1.95K,-0.49%
"Jun 09, 2009",117.99,117.85,118.03,117.77,0.10K,0.17%
"Jun 08, 2009",117.79,117.27,117.82,117.11,3.25K,0.43%
"Jun 05, 2009",117.29,117.61,117.97,117.21,0.80K,-0.53%
"Jun 04, 2009",117.92,118.34,118.69,117.83,3.15K,-0.56%
"Jun 03, 2009",118.58,117.9,118.69,117.37,5.23K,0.94%
"Jun 02, 2009",117.48,117.97,118.13,117.49,8.06K,-0.44%
"Jun 01, 2009",118,118.89,118.89,117.77,4.70K,-0.60%
"May 29, 2009",118.71,118.39,119,118.31,16.46K,0.36%
"May 28, 2009",118.28,118.13,118.35,117.87,68.43K,-0.32%
"May 27, 2009",118.66,118.89,119.13,118.48,213.25K,-0.39%
"May 26, 2009",119.12,118.43,119.23,118.43,236.79K,0.39%
"May 22, 2009",118.66,118.76,118.91,118.42,72.57K,-0.53%
"May 21, 2009",119.29,119.96,120.33,118.68,147.90K,-0.59%
"May 20, 2009",120,120.68,120.76,119.79,111.72K,-0.67%
"May 19, 2009",120.81,120.44,121.03,120.31,105.11K,-0.12%
"May 18, 2009",120.96,120.63,121.1,120.62,67.27K,0.51%
"May 15, 2009",120.35,120.9,121.34,120.24,58.18K,-0.45%
"May 14, 2009",120.89,120.45,121.14,120.45,91.21K,0.37%
"May 13, 2009",120.44,119.09,120.87,119.09,131.71K,1.14%
"May 12, 2009",119.08,118.93,119.28,118.69,91.89K,-0.03%
"May 11, 2009",119.11,118.7,119.33,118.66,79.65K,0.51%
"May 08, 2009",118.5,118.6,118.86,118.11,59.85K,-0.37%
"May 07, 2009",118.94,119.15,119.37,118.08,146.33K,-0.51%
"May 06, 2009",119.55,120.26,120.28,119.39,104.40K,-0.57%
"May 05, 2009",120.23,120.25,120.38,120.01,67.10K,-0.10%
"May 01, 2009",120.35,121.01,121.28,120.16,28.79K,-0.21%
"Apr 30, 2009",120.6,120.48,120.99,120.12,84.73K,-0.40%
"Apr 29, 2009",121.08,120.65,121.28,120.63,61.84K,-0.02%
"Apr 28, 2009",121.1,121.15,121.36,120.83,80.06K,0.26%
"Apr 27, 2009",120.78,121.35,121.57,120.66,62.94K,0.10%
"Apr 24, 2009",120.66,120.25,120.89,119.9,82.32K,0.17%
"Apr 23, 2009",120.45,121.19,121.19,120.1,93.43K,-0.51%
"Apr 22, 2009",121.07,122.17,122.24,120.78,114.98K,-1.18%
"Apr 21, 2009",122.52,123.4,123.79,122.18,102.52K,-0.58%
"Apr 20, 2009",123.23,122.05,123.26,121.89,74.28K,1.11%
"Apr 17, 2009",121.88,122.77,122.96,121.76,60.87K,-0.86%
"Apr 16, 2009",122.94,122.51,123,122.11,66.51K,0.20%
"Apr 15, 2009",122.69,123.41,123.59,122.46,75.96K,-0.26%
"Apr 14, 2009",123.01,122.67,123.31,122.45,64.32K,0.60%
"Apr 09, 2009",122.28,121.41,122.55,121.41,49.81K,0.45%
"Apr 08, 2009",121.73,121.05,121.9,121.02,91.16K,0.75%
"Apr 07, 2009",120.82,120.62,120.99,120.53,61.51K,-0.03%
"Apr 06, 2009",120.86,120.87,121.41,120.45,72.82K,-0.13%
"Apr 03, 2009",121.02,121.44,121.85,120.69,52.04K,-0.31%
"Apr 02, 2009",121.4,123.41,123.7,121.21,106.89K,-1.85%
"Apr 01, 2009",123.69,123.3,124.15,123.25,88.56K,0.39%
"Mar 31, 2009",123.21,122.63,123.45,122.61,51.61K,0.27%
"Mar 30, 2009",122.88,121.94,123,121.93,53.34K,-0.04%
"Mar 26, 2009",122.93,122.79,122.79,122.79,0.01K,-0.25%
"Mar 25, 2009",123.24,122.1,122.39,122.07,0.10K,0.46%
"Mar 24, 2009",122.68,122.7,122.7,122.7,0.00K,-1.33%
"Mar 23, 2009",124.33,124.94,125.04,124.34,7.22K,-0.86%
"Mar 19, 2009",125.41,125.46,125.46,125.3,0.18K,0.69%
"Mar 18, 2009",124.55,124.89,124.93,124.83,0.02K,-0.36%
"Mar 17, 2009",125,125.38,125.38,124.97,0.04K,-0.30%
"Mar 16, 2009",125.38,125.99,125.99,125.41,0.36K,-0.69%
"Mar 13, 2009",126.25,126.09,126.32,125.92,2.10K,-0.18%
"Mar 12, 2009",126.48,126.05,126.45,126.02,0.82K,0.84%
"Mar 11, 2009",125.43,125.23,125.66,125.23,2.13K,0.12%
"Mar 10, 2009",125.28,125.28,125.54,125.24,0.72K,0.16%
"Mar 09, 2009",125.08,126.32,126.74,125.51,1.76K,-0.61%
"Mar 06, 2009",125.85,125.59,125.9,124.87,6.90K,2.44%
"Mar 05, 2009",122.85,120.2,123.88,120.19,1.33K,2.14%
"Mar 04, 2009",120.28,120.64,120.65,119.98,1.55K,-0.63%
"Mar 03, 2009",121.04,120.62,121.28,120.45,4.64K,-0.02%
"Mar 02, 2009",121.07,120.72,121.23,120.6,5.63K,0.52%
"Feb 27, 2009",120.44,120.44,121.54,120.27,17.97K,0.16%
"Feb 26, 2009",120.25,121.47,121.64,120.11,50.18K,-1.46%
"Feb 25, 2009",122.03,122.11,122.33,121.77,130.97K,-0.28%
"Feb 24, 2009",122.37,122.11,122.57,121.96,283.22K,0.36%
"Feb 23, 2009",121.93,121.6,122.15,121.49,143.78K,-0.26%
"Feb 20, 2009",122.25,121.43,122.37,121.38,85.81K,0.78%
"Feb 19, 2009",121.3,122.05,122.13,120.83,105.57K,-0.98%
"Feb 18, 2009",122.5,122.13,122.96,121.86,89.76K,0.25%
"Feb 17, 2009",122.2,121.64,122.28,121.41,80.61K,0.63%
"Feb 16, 2009",121.43,120.86,121.47,120.53,38.02K,0.55%
"Feb 13, 2009",120.76,121.34,121.67,120.4,64.52K,-0.57%
"Feb 12, 2009",121.45,120.27,121.7,120.26,112.57K,1.17%
"Feb 11, 2009",120.04,118.48,120.35,118.22,109.12K,1.80%
"Feb 10, 2009",117.92,117,118.14,116.82,107.61K,0.75%
"Feb 09, 2009",117.04,117.2,117.22,116.82,37.93K,-0.13%
"Feb 06, 2009",117.19,117.21,117.92,116.98,66.20K,-0.11%
"Feb 05, 2009",117.32,116.68,117.67,116.57,60.25K,0.37%
"Feb 04, 2009",116.89,116.78,117.35,116.52,77.51K,-0.17%
"Feb 03, 2009",117.09,117.72,117.72,116.74,74.08K,-0.41%
"Feb 02, 2009",117.57,117.46,118,117.28,24.76K,0.13%
"Jan 30, 2009",117.42,117.19,117.79,116.93,68.15K,-0.14%
"Jan 29, 2009",117.58,117.43,117.86,116.8,93.67K,-0.27%
"Jan 28, 2009",117.9,117.7,118.58,117.66,63.59K,0.17%
"Jan 27, 2009",117.7,117.2,117.92,116.97,75.68K,0.21%
"Jan 26, 2009",117.45,117.56,117.87,117.04,50.17K,-0.04%
"Jan 23, 2009",117.5,119.36,119.41,117.36,64.46K,-1.35%
"Jan 22, 2009",119.11,118.8,119.75,118.76,76.39K,-0.52%
"Jan 21, 2009",119.73,119.61,120.57,119.34,83.54K,0.58%
"Jan 20, 2009",119.04,119.72,119.74,118.22,98.28K,-0.61%
"Jan 19, 2009",119.77,120.99,120.99,119.2,70.29K,-0.97%
"Jan 16, 2009",120.94,121.8,121.99,120.59,69.46K,-1.20%
"Jan 15, 2009",122.41,122.58,122.78,121.85,79.24K,-0.15%
"Jan 14, 2009",122.59,121.58,122.84,121.22,79.82K,0.73%
"Jan 13, 2009",121.7,122.49,122.55,121.67,81.89K,-0.58%
"Jan 12, 2009",122.41,122.38,122.52,121.87,64.63K,-0.01%
"Jan 09, 2009",122.42,121.71,122.48,121.54,66.88K,0.66%
"Jan 08, 2009",121.62,121.28,121.79,120.98,86.16K,0.56%
"Jan 07, 2009",120.94,121.28,121.7,120.77,84.44K,-0.27%
"Jan 06, 2009",121.27,122.11,122.34,120.95,71.07K,-0.79%
"Jan 05, 2009",122.23,122.6,122.8,122.1,63.86K,-0.88%
"Jan 02, 2009",123.32,122.97,123.8,122.55,20.86K,-0.12%
"Dec 31, 2008",123.47,123.1,123.53,122.87,8.93K,0.49%
"Dec 30, 2008",122.87,122.89,122.94,122.42,18.55K,-0.45%
"Dec 29, 2008",123.42,123.39,123.45,123.28,0.48K,-0.56%
"Dec 24, 2008",124.12,124.59,124.67,124.45,0.18K,0.54%
"Dec 23, 2008",123.45,123.52,123.62,123.43,0.17K,0.03%
"Dec 22, 2008",123.41,122.55,123.35,122.55,0.13K,0.35%
"Dec 19, 2008",122.98,122.54,122.82,122.54,32.37K,0.02%
"Dec 18, 2008",122.96,122.67,123.12,122.51,0.18K,0.37%
"Dec 17, 2008",122.51,122.6,122.68,122.22,1.52K,1.33%
"Dec 16, 2008",120.9,120.79,121.23,120.79,0.85K,0.61%
"Dec 15, 2008",120.17,119.42,120.24,119.15,0.50K,0.89%
"Dec 12, 2008",119.11,119.66,119.83,119.1,2.00K,0.02%
"Dec 11, 2008",119.09,119.55,119.55,119.12,0.15K,-0.16%
"Dec 10, 2008",119.28,119.4,119.52,118.96,0.42K,0.12%
"Dec 09, 2008",119.14,119.36,119.77,118.99,0.71K,0.05%
"Dec 08, 2008",119.08,119.76,119.87,119.04,1.18K,-1.24%
"Dec 05, 2008",120.57,120.92,121.44,120.4,1.18K,0.28%
"Dec 04, 2008",120.23,120.9,121.49,119.99,10.82K,-0.22%
"Dec 03, 2008",120.5,120.19,120.8,119.86,4.83K,0.40%
"Dec 02, 2008",120.02,118.68,120.34,118.68,12.60K,1.21%
"Dec 01, 2008",118.58,117.58,118.63,117.55,9.64K,0.92%
"Nov 28, 2008",117.5,117.55,117.87,117.44,12.30K,0.11%
"Nov 27, 2008",117.37,117.25,117.58,117.18,41.48K,0.01%
"Nov 26, 2008",117.36,116.74,117.48,116.66,213.57K,0.51%
"Nov 25, 2008",116.77,116.22,116.87,116.19,219.89K,0.45%
"Nov 24, 2008",116.25,116.84,117.02,115.9,143.27K,-0.50%
"Nov 21, 2008",116.83,116.8,117.4,116.32,100.63K,0.23%
"Nov 20, 2008",116.56,115.65,117.04,115.62,124.41K,1.10%
"Nov 19, 2008",115.29,115.3,115.54,115,71.56K,0.34%
"Nov 18, 2008",114.9,114.9,115.33,114.88,69.38K,0.16%
"Nov 17, 2008",114.72,115.02,115.02,114.46,73.24K,-0.28%
"Nov 14, 2008",115.04,114.66,115.09,114.3,58.48K,0.19%
"Nov 13, 2008",114.82,114.78,114.99,114.56,65.31K,0.15%
"Nov 12, 2008",114.65,113.65,114.82,113.61,84.01K,0.75%
"Nov 11, 2008",113.8,113.96,113.96,113.45,56.66K,-0.17%
"Nov 10, 2008",113.99,113.5,114.04,113.45,54.55K,0.01%
"Nov 07, 2008",113.98,112.85,114.11,112.83,90.57K,0.99%
"Nov 06, 2008",112.86,112.12,113.33,111.82,88.88K,0.66%
"Nov 05, 2008",112.12,112.01,112.2,111.05,80.03K,0.38%
"Nov 04, 2008",111.69,111.56,112.05,111.26,78.41K,0.13%
"Nov 03, 2008",111.54,111.43,112,111.33,58.50K,0.22%
"Oct 31, 2008",111.29,112.1,112.44,111.25,99.47K,-0.71%
"Oct 30, 2008",112.09,112,112.19,111.41,84.15K,-0.23%
"Oct 29, 2008",112.35,112.18,112.85,112.11,57.15K,-0.06%
